timestamp,nucleusId,rootId,coord,groupId,subIndex,subCount,kind,pointA,pointB,identified,path,reporterName,reporterEmail,comment,holeLengthUm,holeWidthUm,holeDirection,throughHole
2026-08-07T00:00:00.000Z,,,"83777, 98202, 13793",bulkimport_astrohole_11938,1,1,nucleoplasmic_reticulum_2,"83678, 98368, 13804","83582, 97988, 13804",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER"
2026-08-07T00:00:00.000Z,,,"88343, 99006, 13682",bulkimport_astrohole_11939,1,1,nucleoplasmic_reticulum_2,"88445, 99275, 13700","88470, 98857, 13711",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"99203, 96790, 13375",bulkimport_astrohole_11947,1,1,nucleoplasmic_reticulum_2,"99254, 97157, 13366","99343, 96878, 13381",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER"
2026-08-07T00:00:00.000Z,,,"91302, 96083, 13322",bulkimport_astrohole_11948,1,1,nucleoplasmic_reticulum_2,"91115, 95910, 13320","91337, 96322, 13320",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"114406, 100120, 13441",bulkimport_astrohole_11950,1,1,nucleoplasmic_reticulum_2,"114686, 99960, 13458","114609, 100221, 13417",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER"
2026-08-07T00:00:00.000Z,,,"109627, 98749, 13396",bulkimport_astrohole_11951,1,1,nucleoplasmic_reticulum_2,"109795, 98547, 13396","109488, 98974, 13396",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"85824, 95587, 13012",bulkimport_astrohole_11961,1,1,nucleoplasmic_reticulum_2,"85322, 95764, 13002","85109, 95424, 13015",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER"
2026-08-07T00:00:00.000Z,,,"105080, 92796, 12224",bulkimport_astrohole_11972,1,1,nucleoplasmic_reticulum_2,"105327, 93200, 12244","105401, 92735, 12248",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"106369, 91395, 11940",bulkimport_astrohole_11977,1,1,nucleoplasmic_reticulum_2,"106340, 91636, 11930","106263, 91246, 11931",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"95699, 91614, 11879",bulkimport_astrohole_11978,1,1,nucleoplasmic_reticulum_2,"95841, 91421, 11906","96016, 91720, 11906",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
